rok;teryt;powiat;wojewodztwo;pow_grodzki
2003;419;żniński;kujawsko-pomorskie;0
2003;461;Bydgoszcz;kujawsko-pomorskie;1
2003;462;Grudziądz;kujawsko-pomorskie;1
2003;463;Toruń;kujawsko-pomorskie;1
2003;464;Włocławek;kujawsko-pomorskie;1
2003;601;bialski;lubelskie;0
2003;602;biłgorajski;lubelskie;0
2003;603;chełmski;lubelskie;0
2003;605;janowski;lubelskie;0
2003;607;kraśnicki;lubelskie;0
2003;608;lubartowski;lubelskie;0
2003;609;lubelski;lubelskie;0
2003;610;łęczyński;lubelskie;0
2003;611;łukowski;lubelskie;0
2003;612;opolski;lubelskie;0
2003;614;puławski;lubelskie;0
2003;616;rycki;lubelskie;0
2003;618;tomaszowski;lubelskie;0
2003;619;włodawski;lubelskie;0
2003;620;zamojski;lubelskie;0
2003;662;Chełm;lubelskie;1
2003;663;Lublin;lubelskie;1
2003;664;Zamość;lubelskie;1
2003;801;gorzowski;lubuskie;0
2003;802;krośnieński;lubuskie;0
2003;803;międzyrzecki;lubuskie;0
2003;804;nowosolski;lubuskie;0
2003;805;słubicki;lubuskie;0
2003;806;strzelecko-drezdenecki;lubuskie;0
2003;807;sulęciński;lubuskie;0
2003;810;żagański;lubuskie;0
2003;811;żarski;lubuskie;0
2003;812;wschowski;lubuskie;0
2003;861;Gorzów Wielkopolski;lubuskie;1
2003;862;Zielona Góra;lubuskie;1
2003;1001;bełchatowski;łódzkie;0
2003;1002;kutnowski;łódzkie;0
2003;1003;łaski;łódzkie;0
2003;1004;łęczycki;łódzkie;0
2003;1005;łowicki;łódzkie;0
2003;1006;łódzki wschodni;łódzkie;0
2003;1007;opoczyński;łódzkie;0
2003;1008;pabianicki;łódzkie;0
2003;1009;pajęczański;łódzkie;0
2003;1010;piotrkowski;łódzkie;0
2003;2264;Sopot;pomorskie;1
2003;1011;poddębicki;łódzkie;0
2003;2401;będziński;śląskie;0
2003;2402;bielski;śląskie;0
2003;2403;cieszyński;śląskie;0
2003;2405;gliwicki;śląskie;0
2003;1013;rawski;łódzkie;0
2003;1014;sieradzki;łódzkie;0
2003;1016;tomaszowski;łódzkie;0
2003;1017;wieluński;łódzkie;0
2003;1018;wieruszowski;łódzkie;0
2003;1020;zgierski;łódzkie;0
2003;1021;brzeziński;łódzkie;0
2003;1061;Łódź;łódzkie;1
2003;1062;Piotrków Trybunalski;łódzkie;1
2003;1063;Skierniewice;łódzkie;1
2003;1201;bocheński;małopolskie;0
2003;1202;brzeski;małopolskie;0
2003;1203;chrzanowski;małopolskie;0
2003;1204;dąbrowski;małopolskie;0
2003;1217;tatrzański;małopolskie;0
2003;1205;gorlicki;małopolskie;0
2003;1206;krakowski;małopolskie;0
2003;1207;limanowski;małopolskie;0
2003;1208;miechowski;małopolskie;0
2003;1209;myślenicki;małopolskie;0
2003;1210;nowosądecki;małopolskie;0
2003;1211;nowotarski;małopolskie;0
2003;1212;olkuski;małopolskie;0
2003;1213;oświęcimski;małopolskie;0
2003;1214;proszowicki;małopolskie;0
2003;1215;suski;małopolskie;0
2003;1216;tarnowski;małopolskie;0
2003;1401;białobrzeski;mazowieckie;0
2003;1218;wadowicki;małopolskie;0
2003;1219;wielicki;małopolskie;0
2003;1261;Kraków;małopolskie;1
2003;1262;Nowy Sącz;małopolskie;1
2003;1263;Tarnów;małopolskie;1
2003;1402;ciechanowski;mazowieckie;0
2003;1430;szydłowiecki;mazowieckie;0
2003;1432;warszawski zachodni;mazowieckie;0
2003;1403;garwoliński;mazowieckie;0
2003;1404;gostyniński;mazowieckie;0
2003;1405;grodziski;mazowieckie;0
2003;1406;grójecki;mazowieckie;0
2003;1407;kozienicki;mazowieckie;0
2003;1408;legionowski;mazowieckie;0
2003;1409;lipski;mazowieckie;0
2003;1436;zwoleński;mazowieckie;0
2003;1410;łosicki;mazowieckie;0
2003;1411;makowski;mazowieckie;0
2003;1412;miński;mazowieckie;0
2003;1602;głubczycki;opolskie;0
2003;1413;mławski;mazowieckie;0
2003;1414;nowodworski;mazowieckie;0
2003;1415;ostrołęcki;mazowieckie;0
2003;1416;ostrowski;mazowieckie;0
2003;1417;otwocki;mazowieckie;0
2003;1418;piaseczyński;mazowieckie;0
2003;1419;płocki;mazowieckie;0
2003;1420;płoński;mazowieckie;0
2003;1421;pruszkowski;mazowieckie;0
2003;1422;przasnyski;mazowieckie;0
2003;1423;przysuski;mazowieckie;0
2003;1424;pułtuski;mazowieckie;0
2003;1425;radomski;mazowieckie;0
2003;1426;siedlecki;mazowieckie;0
2003;1427;sierpecki;mazowieckie;0
2003;1428;sochaczewski;mazowieckie;0
2003;1429;sokołowski;mazowieckie;0
2003;1433;węgrowski;mazowieckie;0
2003;1434;wołomiński;mazowieckie;0
2003;1435;wyszkowski;mazowieckie;0
2003;1437;żuromiński;mazowieckie;0
2003;1438;żyrardowski;mazowieckie;0
2003;1461;Ostrołęka;mazowieckie;1
2003;1462;Płock;mazowieckie;1
2003;1463;Radom;mazowieckie;1
2003;1464;Siedlce;mazowieckie;1
2003;1465;Warszawa;mazowieckie;1
2003;1601;brzeski;opolskie;0
2003;1603;kędzierzyńsko-kozielski;opolskie;0
2003;1604;kluczborski;opolskie;0
2003;1606;namysłowski;opolskie;0
2003;1605;krapkowicki;opolskie;0
2003;1610;prudnicki;opolskie;0
2003;1607;nyski;opolskie;0
2003;1813;przemyski;podkarpackie;0
2003;1608;oleski;opolskie;0
2003;1609;opolski;opolskie;0
2003;1611;strzelecki;opolskie;0
2003;1661;Opole;opolskie;1
2003;1801;bieszczadzki;podkarpackie;0
2003;1802;brzozowski;podkarpackie;0
2003;606;krasnostawski;lubelskie;0
2003;808;świebodziński;lubuskie;0
2003;809;zielonogórski;lubuskie;0
2003;1015;skierniewicki;łódzkie;0
2003;661;Biała Podlaska;lubelskie;1
2003;1012;radomszczański;łódzkie;0
2003;2809;lidzbarski;warmińsko-mazurskie;0
2003;1803;dębicki;podkarpackie;0
2003;1804;jarosławski;podkarpackie;0
2003;2813;olecki;warmińsko-mazurskie;0
2003;2814;olsztyński;warmińsko-mazurskie;0
2003;2815;ostródzki;warmińsko-mazurskie;0
2003;1805;jasielski;podkarpackie;0
2003;1806;kolbuszowski;podkarpackie;0
2003;1807;krośnieński;podkarpackie;0
2003;1815;ropczycko-sędziszowski;podkarpackie;0
2003;1816;rzeszowski;podkarpackie;0
2003;1808;leżajski;podkarpackie;0
2003;1809;lubaczowski;podkarpackie;0
2003;1810;łańcucki;podkarpackie;0
2003;1811;mielecki;podkarpackie;0
2003;1812;niżański;podkarpackie;0
2003;1814;przeworski;podkarpackie;0
2003;1817;sanocki;podkarpackie;0
2003;1819;strzyżowski;podkarpackie;0
2003;1820;tarnobrzeski;podkarpackie;0
2003;1861;Krosno;podkarpackie;1
2003;1862;Przemyśl;podkarpackie;1
2003;1863;Rzeszów;podkarpackie;1
2003;1864;Tarnobrzeg;podkarpackie;1
2003;2014;zambrowski;podlaskie;0
2003;2061;Białystok;podlaskie;1
2003;2001;augustowski;podlaskie;0
2003;2002;białostocki;podlaskie;0
2003;2003;bielski;podlaskie;0
2003;2004;grajewski;podlaskie;0
2003;2005;hajnowski;podlaskie;0
2003;2209;malborski;pomorskie;0
2003;2210;nowodworski;pomorskie;0
2003;2211;pucki;pomorskie;0
2003;2212;słupski;pomorskie;0
2003;2006;kolneński;podlaskie;0
2003;2007;łomżyński;podlaskie;0
2003;2008;moniecki;podlaskie;0
2003;2818;gołdapski;warmińsko-mazurskie;0
2003;2010;siemiatycki;podlaskie;0
2003;2011;sokólski;podlaskie;0
2003;2012;suwalski;podlaskie;0
2003;2013;wysokomazowiecki;podlaskie;0
2003;2062;Łomża;podlaskie;1
2003;2063;Suwałki;podlaskie;1
2003;2201;bytowski;pomorskie;0
2003;2202;chojnicki;pomorskie;0
2003;2203;człuchowski;pomorskie;0
2003;2204;gdański;pomorskie;0
2003;2205;kartuski;pomorskie;0
2003;2206;kościerski;pomorskie;0
2003;2207;kwidzyński;pomorskie;0
2003;2216;sztumski;pomorskie;0
2003;2261;Gdańsk;pomorskie;1
2003;2262;Gdynia;pomorskie;1
2003;2263;Słupsk;pomorskie;1
2003;2208;lęborski;pomorskie;0
2003;2213;starogardzki;pomorskie;0
2003;2214;tczewski;pomorskie;0
2003;2215;wejherowski;pomorskie;0
2003;2406;kłobucki;śląskie;0
2003;2407;lubliniecki;śląskie;0
2003;2409;myszkowski;śląskie;0
2003;2411;raciborski;śląskie;0
2003;2417;żywiecki;śląskie;0
2003;2464;Częstochowa;śląskie;1
2003;2471;Piekary Śląskie;śląskie;1
2003;2474;Siemianowice Śląskie;śląskie;1
2003;2478;Zabrze;śląskie;1
2003;2479;Żory;śląskie;1
2003;2601;buski;świętokrzyskie;0
2003;2602;jędrzejowski;świętokrzyskie;0
2003;2603;kazimierski;świętokrzyskie;0
2003;2604;kielecki;świętokrzyskie;0
2003;3015;nowotomyski;wielkopolskie;0
2003;2605;konecki;świętokrzyskie;0
2003;2606;opatowski;świętokrzyskie;0
2003;2607;ostrowiecki;świętokrzyskie;0
2003;2608;pińczowski;świętokrzyskie;0
2003;2609;sandomierski;świętokrzyskie;0
2003;2610;skarżyski;świętokrzyskie;0
2003;2612;staszowski;świętokrzyskie;0
2003;2613;włoszczowski;świętokrzyskie;0
2003;2661;Kielce;świętokrzyskie;1
2003;2801;bartoszycki;warmińsko-mazurskie;0
2003;2802;braniewski;warmińsko-mazurskie;0
2003;2803;działdowski;warmińsko-mazurskie;0
2003;2804;elbląski;warmińsko-mazurskie;0
2003;2805;ełcki;warmińsko-mazurskie;0
2003;2806;giżycki;warmińsko-mazurskie;0
2003;3016;obornicki;wielkopolskie;0
2003;2807;iławski;warmińsko-mazurskie;0
2003;2808;kętrzyński;warmińsko-mazurskie;0
2003;2810;mrągowski;warmińsko-mazurskie;0
2003;3018;ostrzeszowski;wielkopolskie;0
2003;2811;nidzicki;warmińsko-mazurskie;0
2003;2812;nowomiejski;warmińsko-mazurskie;0
2003;2816;piski;warmińsko-mazurskie;0
2003;2817;szczycieński;warmińsko-mazurskie;0
2003;2819;węgorzewski;warmińsko-mazurskie;0
2003;2861;Elbląg;warmińsko-mazurskie;1
2003;2862;Olsztyn;warmińsko-mazurskie;1
2003;3001;chodzieski;wielkopolskie;0
2003;3002;czarnkowsko-trzcianecki;wielkopolskie;0
2003;3003;gnieźnieński;wielkopolskie;0
2003;3004;gostyński;wielkopolskie;0
2003;3005;grodziski;wielkopolskie;0
2003;3207;kamieński;zachodniopomorskie;0
2003;3006;jarociński;wielkopolskie;0
2003;3007;kaliski;wielkopolskie;0
2003;3008;kępiński;wielkopolskie;0
2003;3009;kolski;wielkopolskie;0
2003;3010;koniński;wielkopolskie;0
2003;3011;kościański;wielkopolskie;0
2003;3213;sławieński;zachodniopomorskie;0
2003;3012;krotoszyński;wielkopolskie;0
2003;3013;leszczyński;wielkopolskie;0
2003;3214;stargardzki;zachodniopomorskie;0
2003;3017;ostrowski;wielkopolskie;0
2003;3019;pilski;wielkopolskie;0
2003;2404;częstochowski;śląskie;0
2003;2416;zawierciański;śląskie;0
2003;2461;Bielsko-Biała;śląskie;1
2003;2611;starachowicki;świętokrzyskie;0
2003;2476;Świętochłowice;śląskie;1
2003;3020;pleszewski;wielkopolskie;0
2003;3021;poznański;wielkopolskie;0
2003;3022;rawicki;wielkopolskie;0
2003;3023;słupecki;wielkopolskie;0
2003;3024;szamotulski;wielkopolskie;0
2003;3025;średzki;wielkopolskie;0
2003;3014;międzychodzki;wielkopolskie;0
2003;3026;śremski;wielkopolskie;0
2003;3027;turecki;wielkopolskie;0
2003;3028;wągrowiecki;wielkopolskie;0
2003;3029;wolsztyński;wielkopolskie;0
2003;3030;wrzesiński;wielkopolskie;0
2003;3031;złotowski;wielkopolskie;0
2003;3061;Kalisz;wielkopolskie;1
2003;3062;Konin;wielkopolskie;1
2003;3063;Leszno;wielkopolskie;1
2003;3064;Poznań;wielkopolskie;1
2003;3201;białogardzki;zachodniopomorskie;0
2003;3202;choszczeński;zachodniopomorskie;0
2003;3203;drawski;zachodniopomorskie;0
2003;3204;goleniowski;zachodniopomorskie;0
2003;3205;gryficki;zachodniopomorskie;0
2003;3206;gryfiński;zachodniopomorskie;0
2003;3208;kołobrzeski;zachodniopomorskie;0
2003;3209;koszaliński;zachodniopomorskie;0
2003;3210;myśliborski;zachodniopomorskie;0
2003;3211;policki;zachodniopomorskie;0
2003;3212;pyrzycki;zachodniopomorskie;0
2003;3215;szczecinecki;zachodniopomorskie;0
2003;3216;świdwiński;zachodniopomorskie;0
2003;3217;wałecki;zachodniopomorskie;0
2003;3218;łobeski;zachodniopomorskie;0
2003;3261;Koszalin;zachodniopomorskie;1
2003;3262;Szczecin;zachodniopomorskie;1
2003;3263;Świnoujście;zachodniopomorskie;1
2003;201;bolesławiecki;dolnośląskie;0
2003;1019;zduńskowolski;łódzkie;0
2003;1818;stalowowolski;podkarpackie;0
2003;401;aleksandrowski;kujawsko-pomorskie;0
2002;204;górowski;dolnośląskie;0
2002;203;głogowski;dolnośląskie;0
2002;205;jaworski;dolnośląskie;0
2002;226;złotoryjski;dolnośląskie;0
2002;261;Jelenia Góra;dolnośląskie;1
2002;208;kłodzki;dolnośląskie;0
2002;209;legnicki;dolnośląskie;0
2002;210;lubański;dolnośląskie;0
2002;211;lubiński;dolnośląskie;0
2002;404;chełmiński;kujawsko-pomorskie;0
2002;212;lwówecki;dolnośląskie;0
2002;405;golubsko-dobrzyński;kujawsko-pomorskie;0
2002;406;grudziądzki;kujawsko-pomorskie;0
2002;213;milicki;dolnośląskie;0
2002;613;parczewski;lubelskie;0
2002;214;oleśnicki;dolnośląskie;0
2002;215;oławski;dolnośląskie;0
2002;216;polkowicki;dolnośląskie;0
2002;617;świdnicki;lubelskie;0
2002;217;strzeliński;dolnośląskie;0
2002;218;średzki;dolnośląskie;0
2002;219;świdnicki;dolnośląskie;0
2002;662;Chełm;lubelskie;1
2002;663;Lublin;lubelskie;1
2002;220;trzebnicki;dolnośląskie;0
2002;221;wałbrzyski;dolnośląskie;0
2002;222;wołowski;dolnośląskie;0
2002;223;wrocławski;dolnośląskie;0
2002;664;Zamość;lubelskie;1
2002;801;gorzowski;lubuskie;0
2002;224;ząbkowicki;dolnośląskie;0
2002;225;zgorzelecki;dolnośląskie;0
2002;262;Legnica;dolnośląskie;1
2002;264;Wrocław;dolnośląskie;1
2002;402;brodnicki;kujawsko-pomorskie;0
2002;403;bydgoski;kujawsko-pomorskie;0
2002;408;lipnowski;kujawsko-pomorskie;0
2002;409;mogileński;kujawsko-pomorskie;0
2002;410;nakielski;kujawsko-pomorskie;0
2002;411;radziejowski;kujawsko-pomorskie;0
2002;412;rypiński;kujawsko-pomorskie;0
2002;413;sępoleński;kujawsko-pomorskie;0
2002;414;świecki;kujawsko-pomorskie;0
2002;415;toruński;kujawsko-pomorskie;0
2002;416;tucholski;kujawsko-pomorskie;0
2002;417;wąbrzeski;kujawsko-pomorskie;0
2002;418;włocławski;kujawsko-pomorskie;0
2002;419;żniński;kujawsko-pomorskie;0
2002;461;Bydgoszcz;kujawsko-pomorskie;1
2002;462;Grudziądz;kujawsko-pomorskie;1
2002;463;Toruń;kujawsko-pomorskie;1
2002;464;Włocławek;kujawsko-pomorskie;1
2002;601;bialski;lubelskie;0
2002;602;biłgorajski;lubelskie;0
2002;603;chełmski;lubelskie;0
2002;605;janowski;lubelskie;0
2002;607;kraśnicki;lubelskie;0
2002;608;lubartowski;lubelskie;0
2002;609;lubelski;lubelskie;0
2002;610;łęczyński;lubelskie;0
2002;611;łukowski;lubelskie;0
2002;612;opolski;lubelskie;0
2002;614;puławski;lubelskie;0
2002;615;radzyński;lubelskie;0
2002;1009;pajęczański;łódzkie;0
2002;1010;piotrkowski;łódzkie;0
2002;616;rycki;lubelskie;0
2002;618;tomaszowski;lubelskie;0
2002;619;włodawski;lubelskie;0
2002;620;zamojski;lubelskie;0
2002;802;krośnieński;lubuskie;0
2002;803;międzyrzecki;lubuskie;0
2002;804;nowosolski;lubuskie;0
2002;805;słubicki;lubuskie;0
2002;806;strzelecko-drezdenecki;lubuskie;0
2002;807;sulęciński;lubuskie;0
2002;810;żagański;lubuskie;0
2002;811;żarski;lubuskie;0
2002;812;wschowski;lubuskie;0
2002;861;Gorzów Wielkopolski;lubuskie;1
2002;862;Zielona Góra;lubuskie;1
2002;1001;bełchatowski;łódzkie;0
2002;1002;kutnowski;łódzkie;0
2002;1003;łaski;łódzkie;0
2002;1004;łęczycki;łódzkie;0
2002;1005;łowicki;łódzkie;0
2002;1006;łódzki wschodni;łódzkie;0
2002;1007;opoczyński;łódzkie;0
2002;1008;pabianicki;łódzkie;0
2002;1011;poddębicki;łódzkie;0
2002;1013;rawski;łódzkie;0
2002;1014;sieradzki;łódzkie;0
2002;1016;tomaszowski;łódzkie;0
2002;1017;wieluński;łódzkie;0
2002;1018;wieruszowski;łódzkie;0
2002;1020;zgierski;łódzkie;0
2002;1021;brzeziński;łódzkie;0
2002;1061;Łódź;łódzkie;1
2002;1062;Piotrków Trybunalski;łódzkie;1
2002;1063;Skierniewice;łódzkie;1
2002;1201;bocheński;małopolskie;0
2002;1202;brzeski;małopolskie;0
2002;1203;chrzanowski;małopolskie;0
2002;1204;dąbrowski;małopolskie;0
2002;202;dzierżoniowski;dolnośląskie;0
2002;1205;gorlicki;małopolskie;0
2002;1206;krakowski;małopolskie;0
2002;1207;limanowski;małopolskie;0
2002;1208;miechowski;małopolskie;0
2002;206;jeleniogórski;dolnośląskie;0
2002;407;inowrocławski;kujawsko-pomorskie;0
2002;604;hrubieszowski;lubelskie;0
2002;606;krasnostawski;lubelskie;0
2002;808;świebodziński;lubuskie;0
2002;1015;skierniewicki;łódzkie;0
2002;1019;zduńskowolski;łódzkie;0
2002;401;aleksandrowski;kujawsko-pomorskie;0
2002;661;Biała Podlaska;lubelskie;1
2002;1012;radomszczański;łódzkie;0
2002;1209;myślenicki;małopolskie;0
2002;1210;nowosądecki;małopolskie;0
2002;1211;nowotarski;małopolskie;0
2002;1212;olkuski;małopolskie;0
2002;1213;oświęcimski;małopolskie;0
2002;1214;proszowicki;małopolskie;0
2002;1215;suski;małopolskie;0
2002;1216;tarnowski;małopolskie;0
2002;3018;ostrzeszowski;wielkopolskie;0
2002;1217;tatrzański;małopolskie;0
2002;1604;kluczborski;opolskie;0
2002;1218;wadowicki;małopolskie;0
2002;1219;wielicki;małopolskie;0
2002;1261;Kraków;małopolskie;1
2002;1262;Nowy Sącz;małopolskie;1
2002;1263;Tarnów;małopolskie;1
2002;1401;białobrzeski;mazowieckie;0
2002;1402;ciechanowski;mazowieckie;0
2002;1403;garwoliński;mazowieckie;0
2002;1404;gostyniński;mazowieckie;0
2002;1405;grodziski;mazowieckie;0
2002;1406;grójecki;mazowieckie;0
2002;1407;kozienicki;mazowieckie;0
2002;1408;legionowski;mazowieckie;0
2002;1409;lipski;mazowieckie;0
2002;1610;prudnicki;opolskie;0
2002;1410;łosicki;mazowieckie;0
2002;1411;makowski;mazowieckie;0
2002;1412;miński;mazowieckie;0
2002;1413;mławski;mazowieckie;0
2002;1414;nowodworski;mazowieckie;0
2002;1415;ostrołęcki;mazowieckie;0
2002;1416;ostrowski;mazowieckie;0
2002;1417;otwocki;mazowieckie;0
2002;1418;piaseczyński;mazowieckie;0
2002;1419;płocki;mazowieckie;0
2002;1420;płoński;mazowieckie;0
2002;1421;pruszkowski;mazowieckie;0
2002;1422;przasnyski;mazowieckie;0
2002;1423;przysuski;mazowieckie;0
2002;1424;pułtuski;mazowieckie;0
2002;1425;radomski;mazowieckie;0
2002;1426;siedlecki;mazowieckie;0
2002;1427;sierpecki;mazowieckie;0
2002;1428;sochaczewski;mazowieckie;0
2002;1429;sokołowski;mazowieckie;0
2002;1430;szydłowiecki;mazowieckie;0
2002;1432;warszawski zachodni;mazowieckie;0
2002;1433;węgrowski;mazowieckie;0
2002;1434;wołomiński;mazowieckie;0
2002;1435;wyszkowski;mazowieckie;0
2002;1437;żuromiński;mazowieckie;0
2002;1438;żyrardowski;mazowieckie;0
2002;1461;Ostrołęka;mazowieckie;1
2002;1462;Płock;mazowieckie;1
2002;1463;Radom;mazowieckie;1
2002;1464;Siedlce;mazowieckie;1
2002;1465;Warszawa;mazowieckie;1
2002;1601;brzeski;opolskie;0
2002;1603;kędzierzyńsko-kozielski;opolskie;0
2002;1605;krapkowicki;opolskie;0
2002;1815;ropczycko-sędziszowski;podkarpackie;0
2002;1606;namysłowski;opolskie;0
2002;1806;kolbuszowski;podkarpackie;0
2002;1607;nyski;opolskie;0
2002;1807;krośnieński;podkarpackie;0
2002;1816;rzeszowski;podkarpackie;0
2002;1608;oleski;opolskie;0
2002;1609;opolski;opolskie;0
2002;1813;przemyski;podkarpackie;0
2002;1611;strzelecki;opolskie;0
2002;1661;Opole;opolskie;1
2002;1801;bieszczadzki;podkarpackie;0
2002;1802;brzozowski;podkarpackie;0
2002;1821;leski;podkarpackie;0
2002;1803;dębicki;podkarpackie;0
2002;1804;jarosławski;podkarpackie;0
2002;1805;jasielski;podkarpackie;0
2002;1808;leżajski;podkarpackie;0
2002;1809;lubaczowski;podkarpackie;0
2002;1810;łańcucki;podkarpackie;0
2002;1811;mielecki;podkarpackie;0
2002;1812;niżański;podkarpackie;0
2002;1814;przeworski;podkarpackie;0
2002;1817;sanocki;podkarpackie;0
2002;1819;strzyżowski;podkarpackie;0
2002;1820;tarnobrzeski;podkarpackie;0
2002;1861;Krosno;podkarpackie;1
2002;1862;Przemyśl;podkarpackie;1
2002;1863;Rzeszów;podkarpackie;1
2002;1864;Tarnobrzeg;podkarpackie;1
2002;2001;augustowski;podlaskie;0
2002;2002;białostocki;podlaskie;0
2002;2003;bielski;podlaskie;0
2002;2004;grajewski;podlaskie;0
2002;2005;hajnowski;podlaskie;0
2002;2009;sejneński;podlaskie;0
2002;2006;kolneński;podlaskie;0
2002;2007;łomżyński;podlaskie;0
2002;2063;Suwałki;podlaskie;1
2002;2008;moniecki;podlaskie;0
2002;2201;bytowski;pomorskie;0
2002;2202;chojnicki;pomorskie;0
2002;2010;siemiatycki;podlaskie;0
2002;2011;sokólski;podlaskie;0
2002;2012;suwalski;podlaskie;0
2002;2013;wysokomazowiecki;podlaskie;0
2002;2014;zambrowski;podlaskie;0
2002;2061;Białystok;podlaskie;1
2002;2062;Łomża;podlaskie;1
2002;2203;człuchowski;pomorskie;0
2002;2204;gdański;pomorskie;0
2002;2205;kartuski;pomorskie;0
2002;2206;kościerski;pomorskie;0
2002;2207;kwidzyński;pomorskie;0
2002;2209;malborski;pomorskie;0
2002;2208;lęborski;pomorskie;0
2002;2210;nowodworski;pomorskie;0
2002;2211;pucki;pomorskie;0
2002;2212;słupski;pomorskie;0
2002;2216;sztumski;pomorskie;0
2002;2261;Gdańsk;pomorskie;1
2002;2262;Gdynia;pomorskie;1
2002;2213;starogardzki;pomorskie;0
2002;2214;tczewski;pomorskie;0
2002;2215;wejherowski;pomorskie;0
2002;2263;Słupsk;pomorskie;1
2002;2264;Sopot;pomorskie;1
2002;2401;będziński;śląskie;0
2002;2402;bielski;śląskie;0
2002;2809;lidzbarski;warmińsko-mazurskie;0
2002;2403;cieszyński;śląskie;0
2002;2405;gliwicki;śląskie;0
2002;2406;kłobucki;śląskie;0
2002;2407;lubliniecki;śląskie;0
2002;2408;mikołowski;śląskie;0
2002;2409;myszkowski;śląskie;0
2002;2410;pszczyński;śląskie;0
2002;2813;olecki;warmińsko-mazurskie;0
2002;2814;olsztyński;warmińsko-mazurskie;0
2002;2411;raciborski;śląskie;0
2002;2412;rybnicki;śląskie;0
2002;2413;tarnogórski;śląskie;0
2002;2414;bieruńsko-lędziński;śląskie;0
2002;2415;wodzisławski;śląskie;0
2002;2815;ostródzki;warmińsko-mazurskie;0
2002;2417;żywiecki;śląskie;0
2002;2462;Bytom;śląskie;1
2002;2463;Chorzów;śląskie;1
2002;2464;Częstochowa;śląskie;1
2002;2404;częstochowski;śląskie;0
2002;2461;Bielsko-Biała;śląskie;1
2002;2465;Dąbrowa Górnicza;śląskie;1
2002;2466;Gliwice;śląskie;1
2002;2467;Jastrzębie-Zdrój;śląskie;1
2002;2468;Jaworzno;śląskie;1
2002;2469;Katowice;śląskie;1
2002;2470;Mysłowice;śląskie;1
2002;2471;Piekary Śląskie;śląskie;1
2002;2472;Ruda Śląska;śląskie;1
2002;2473;Rybnik;śląskie;1
2002;2474;Siemianowice Śląskie;śląskie;1
2002;2475;Sosnowiec;śląskie;1
2002;2477;Tychy;śląskie;1
2002;2478;Zabrze;śląskie;1
2002;2479;Żory;śląskie;1
2002;2601;buski;świętokrzyskie;0
2002;2602;jędrzejowski;świętokrzyskie;0
2002;2603;kazimierski;świętokrzyskie;0
2002;2604;kielecki;świętokrzyskie;0
2002;2818;gołdapski;warmińsko-mazurskie;0
